      V(6)              V(3)        {(I(RR2)+I(RR1))/2}  {I(RR2)-I(RR1)} 
  -3.74200000e-01    1.46370195e-01    1.63037467e-06    9.20155075e-08
  -3.74100000e-01    1.46370195e-01    1.63037235e-06    9.20093804e-08
  -3.74000000e-01    1.46370195e-01    1.63037003e-06    9.20032534e-08
  -3.73900000e-01    1.46370195e-01    1.63036771e-06    9.19971264e-08
  -3.73800000e-01    1.46370195e-01    1.63036540e-06    9.19909994e-08
  -3.73700000e-01    1.46370195e-01    1.63036308e-06    9.19848724e-08
  -3.73600000e-01    1.46370195e-01    1.63036076e-06    9.19787455e-08
  -3.73500000e-01    1.46370195e-01    1.63035845e-06    9.19726186e-08
  -3.73400000e-01    1.46370195e-01    1.63035613e-06    9.19664916e-08
  -3.73300000e-01    1.46370195e-01    1.63035381e-06    9.19603648e-08
  -3.73200000e-01    1.46370195e-01    1.63035150e-06    9.19542379e-08
  -3.73100000e-01    1.46370195e-01    1.63034918e-06    9.19481110e-08
  -3.73000000e-01    1.46370195e-01    1.63034686e-06    9.19419842e-08
  -3.72900000e-01    1.46370195e-01    1.63034455e-06    9.19358574e-08
  -3.72800000e-01    1.46370195e-01    1.63034223e-06    9.19297306e-08
  -3.72700000e-01    1.46370195e-01    1.63033991e-06    9.19236039e-08
  -3.72600000e-01    1.46370195e-01    1.63033760e-06    9.19174771e-08
  -3.72500000e-01    1.46370195e-01    1.63033528e-06    9.19113504e-08
  -3.72400000e-01    1.46370195e-01    1.63033296e-06    9.19052237e-08
  -3.72300000e-01    1.46370195e-01    1.63033064e-06    9.18990970e-08
  -3.72200000e-01    1.46370195e-01    1.63032833e-06    9.18929703e-08
  -3.72100000e-01    1.46370195e-01    1.63032601e-06    9.18868437e-08
  -3.72000000e-01    1.46370195e-01    1.63032369e-06    9.18807170e-08
  -3.71900000e-01    1.46370195e-01    1.63032138e-06    9.18745904e-08
  -3.71800000e-01    1.46370195e-01    1.63031906e-06    9.18684638e-08
  -3.71700000e-01    1.46370195e-01    1.63031674e-06    9.18623373e-08
  -3.71600000e-01    1.46370195e-01    1.63031443e-06    9.18562107e-08
  -3.71500000e-01    1.46370195e-01    1.63031211e-06    9.18500842e-08
  -3.71400000e-01    1.46370195e-01    1.63030979e-06    9.18439577e-08
  -3.71300000e-01    1.46370195e-01    1.63030748e-06    9.18378312e-08
  -3.71200000e-01    1.46370195e-01    1.63030516e-06    9.18317047e-08
  -3.71100000e-01    1.46370195e-01    1.63030284e-06    9.18255783e-08
  -3.71000000e-01    1.46370195e-01    1.63030053e-06    9.18194519e-08
  -3.70900000e-01    1.46370195e-01    1.63029821e-06    9.18133255e-08
  -3.70800000e-01    1.46370195e-01    1.63029589e-06    9.18071991e-08
  -3.70700000e-01    1.46370195e-01    1.63029358e-06    9.18010727e-08
  -3.70600000e-01    1.46370195e-01    1.63029126e-06    9.17949464e-08
  -3.70500000e-01    1.46370195e-01    1.63028894e-06    9.17888200e-08
  -3.70400000e-01    1.46370195e-01    1.63028663e-06    9.17826937e-08
  -3.70300000e-01    1.46370195e-01    1.63028431e-06    9.17765674e-08
  -3.70200000e-01    1.46370195e-01    1.63028200e-06    9.17704412e-08
  -3.70100000e-01    1.46370195e-01    1.63027968e-06    9.17643149e-08
  -3.70000000e-01    1.46370195e-01    1.63027736e-06    9.17581887e-08
  -3.69900000e-01    1.46370195e-01    1.63027505e-06    9.17520625e-08
  -3.69800000e-01    1.46370195e-01    1.63027273e-06    9.17459363e-08
  -3.69700000e-01    1.46370195e-01    1.63027041e-06    9.17398101e-08
  -3.69600000e-01    1.46370195e-01    1.63026810e-06    9.17336840e-08
  -3.69500000e-01    1.46370195e-01    1.63026578e-06    9.17275579e-08
  -3.69400000e-01    1.46370195e-01    1.63026346e-06    9.17214318e-08
  -3.69300000e-01    1.46370195e-01    1.63026115e-06    9.17153057e-08
  -3.69200000e-01    1.46370195e-01    1.63025883e-06    9.17091796e-08
  -3.69100000e-01    1.46370195e-01    1.63025651e-06    9.17030535e-08
  -3.69000000e-01    1.46370195e-01    1.63025420e-06    9.16969275e-08
  -3.68900000e-01    1.46370195e-01    1.63025188e-06    9.16908015e-08
  -3.68800000e-01    1.46370195e-01    1.63024957e-06    9.16846755e-08
  -3.68700000e-01    1.46370195e-01    1.63024725e-06    9.16785496e-08
  -3.68600000e-01    1.46370195e-01    1.63024493e-06    9.16724236e-08
  -3.68500000e-01    1.46370195e-01    1.63024262e-06    9.16662977e-08
  -3.68400000e-01    1.46370195e-01    1.63024030e-06    9.16601718e-08
  -3.68300000e-01    1.46370195e-01    1.63023798e-06    9.16540459e-08
  -3.68200000e-01    1.46370195e-01    1.63023567e-06    9.16479200e-08
  -3.68100000e-01    1.46370195e-01    1.63023335e-06    9.16417942e-08
  -3.68000000e-01    1.46370195e-01    1.63023103e-06    9.16356683e-08
  -3.67900000e-01    1.46370195e-01    1.63022872e-06    9.16295425e-08
  -3.67800000e-01    1.46370195e-01    1.63022640e-06    9.16234167e-08
  -3.67700000e-01    1.46370195e-01    1.63022409e-06    9.16172910e-08
  -3.67600000e-01    1.46370195e-01    1.63022177e-06    9.16111652e-08
  -3.67500000e-01    1.46370195e-01    1.63021945e-06    9.16050395e-08
  -3.67400000e-01    1.46370195e-01    1.63021714e-06    9.15989138e-08
  -3.67300000e-01    1.46370195e-01    1.63021482e-06    9.15927881e-08
  -3.67200000e-01    1.46370195e-01    1.63021250e-06    9.15866624e-08
  -3.67100000e-01    1.46370195e-01    1.63021019e-06    9.15805367e-08
  -3.67000000e-01    1.46370195e-01    1.63020787e-06    9.15744111e-08
  -3.66900000e-01    1.46370195e-01    1.63020556e-06    9.15682855e-08
  -3.66800000e-01    1.46370195e-01    1.63020324e-06    9.15621599e-08
  -3.66700000e-01    1.46370195e-01    1.63020092e-06    9.15560343e-08
  -3.66600000e-01    1.46370195e-01    1.63019861e-06    9.15499088e-08
  -3.66500000e-01    1.46370195e-01    1.63019629e-06    9.15437833e-08
  -3.66400000e-01    1.46370195e-01    1.63019398e-06    9.15376577e-08
  -3.66300000e-01    1.46370195e-01    1.63019166e-06    9.15315322e-08
  -3.66200000e-01    1.46370195e-01    1.63018934e-06    9.15254068e-08
  -3.66100000e-01    1.46370195e-01    1.63018703e-06    9.15192813e-08
  -3.66000000e-01    1.46370195e-01    1.63018471e-06    9.15131559e-08
  -3.65900000e-01    1.46370195e-01    1.63018240e-06    9.15070305e-08
  -3.65800000e-01    1.46370195e-01    1.63018008e-06    9.15009051e-08
  -3.65700000e-01    1.46370195e-01    1.63017776e-06    9.14947797e-08
  -3.65600000e-01    1.46370195e-01    1.63017545e-06    9.14886543e-08
  -3.65500000e-01    1.46370195e-01    1.63017313e-06    9.14825290e-08
  -3.65400000e-01    1.46370195e-01    1.63017082e-06    9.14764037e-08
  -3.65300000e-01    1.46370195e-01    1.63016850e-06    9.14702784e-08
  -3.65200000e-01    1.46370195e-01    1.63016618e-06    9.14641531e-08
  -3.65100000e-01    1.46370195e-01    1.63016387e-06    9.14580279e-08
  -3.65000000e-01    1.46370195e-01    1.63016155e-06    9.14519026e-08
  -3.64900000e-01    1.46370195e-01    1.63015924e-06    9.14457774e-08
  -3.64800000e-01    1.46370195e-01    1.63015692e-06    9.14396522e-08
  -3.64700000e-01    1.46370195e-01    1.63015460e-06    9.14335270e-08
  -3.64600000e-01    1.46370195e-01    1.63015229e-06    9.14274019e-08
  -3.64500000e-01    1.46370195e-01    1.63014997e-06    9.14212767e-08
  -3.64400000e-01    1.46370195e-01    1.63014766e-06    9.14151516e-08
  -3.64300000e-01    1.46370195e-01    1.63014534e-06    9.14090265e-08
  -3.64200000e-01    1.46370195e-01    1.63014303e-06    9.14029014e-08
  -3.64100000e-01    1.46370195e-01    1.63014071e-06    9.13967764e-08
  -3.64000000e-01    1.46370195e-01    1.63013839e-06    9.13906513e-08
  -3.63900000e-01    1.46370195e-01    1.63013608e-06    9.13845263e-08
  -3.63800000e-01    1.46370195e-01    1.63013376e-06    9.13784013e-08
  -3.63700000e-01    1.46370195e-01    1.63013145e-06    9.13722763e-08
  -3.63600000e-01    1.46370195e-01    1.63012913e-06    9.13661514e-08
  -3.63500000e-01    1.46370195e-01    1.63012681e-06    9.13600264e-08
  -3.63400000e-01    1.46370195e-01    1.63012450e-06    9.13539015e-08
  -3.63300000e-01    1.46370195e-01    1.63012218e-06    9.13477766e-08
  -3.63200000e-01    1.46370195e-01    1.63011987e-06    9.13416517e-08
  -3.63100000e-01    1.46370195e-01    1.63011755e-06    9.13355269e-08
  -3.63000000e-01    1.46370195e-01    1.63011524e-06    9.13294020e-08
  -3.62900000e-01    1.46370195e-01    1.63011292e-06    9.13232772e-08
  -3.62800000e-01    1.46370195e-01    1.63011060e-06    9.13171524e-08
  -3.62700000e-01    1.46370195e-01    1.63010829e-06    9.13110276e-08
  -3.62600000e-01    1.46370195e-01    1.63010597e-06    9.13049028e-08
  -3.62500000e-01    1.46370195e-01    1.63010366e-06    9.12987781e-08
  -3.62400000e-01    1.46370195e-01    1.63010134e-06    9.12926533e-08
  -3.62300000e-01    1.46370195e-01    1.63009903e-06    9.12865286e-08
  -3.62200000e-01    1.46370195e-01    1.63009671e-06    9.12804040e-08
  -3.62100000e-01    1.46370195e-01    1.63009440e-06    9.12742793e-08
  -3.62000000e-01    1.46370195e-01    1.63009208e-06    9.12681546e-08
  -3.61900000e-01    1.46370195e-01    1.63008976e-06    9.12620300e-08
  -3.61800000e-01    1.46370195e-01    1.63008745e-06    9.12559054e-08
  -3.61700000e-01    1.46370195e-01    1.63008513e-06    9.12497808e-08
  -3.61600000e-01    1.46370195e-01    1.63008282e-06    9.12436562e-08
  -3.61500000e-01    1.46370195e-01    1.63008050e-06    9.12375317e-08
  -3.61400000e-01    1.46370195e-01    1.63007819e-06    9.12314071e-08
  -3.61300000e-01    1.46370195e-01    1.63007587e-06    9.12252826e-08
  -3.61200000e-01    1.46370195e-01    1.63007356e-06    9.12191581e-08
  -3.61100000e-01    1.46370195e-01    1.63007124e-06    9.12130337e-08
  -3.61000000e-01    1.46370195e-01    1.63006893e-06    9.12069092e-08
  -3.60900000e-01    1.46370195e-01    1.63006661e-06    9.12007848e-08
  -3.60800000e-01    1.46370195e-01    1.63006429e-06    9.11946604e-08
  -3.60700000e-01    1.46370195e-01    1.63006198e-06    9.11885360e-08
  -3.60600000e-01    1.46370195e-01    1.63005966e-06    9.11824116e-08
  -3.60500000e-01    1.46370195e-01    1.63005735e-06    9.11762872e-08
  -3.60400000e-01    1.46370195e-01    1.63005503e-06    9.11701629e-08
  -3.60300000e-01    1.46370195e-01    1.63005272e-06    9.11640386e-08
  -3.60200000e-01    1.46370195e-01    1.63005040e-06    9.11579143e-08
  -3.60100000e-01    1.46370195e-01    1.63004809e-06    9.11517900e-08
  -3.60000000e-01    1.46370195e-01    1.63004577e-06    9.11456657e-08
  -3.59900000e-01    1.46370195e-01    1.63004346e-06    9.11395415e-08
  -3.59800000e-01    1.46370195e-01    1.63004114e-06    9.11334173e-08
  -3.59700000e-01    1.46370195e-01    1.63003883e-06    9.11272931e-08
  -3.59600000e-01    1.46370195e-01    1.63003651e-06    9.11211689e-08
  -3.59500000e-01    1.46370195e-01    1.63003419e-06    9.11150447e-08
  -3.59400000e-01    1.46370195e-01    1.63003188e-06    9.11089206e-08
  -3.59300000e-01    1.46370195e-01    1.63002956e-06    9.11027964e-08
  -3.59200000e-01    1.46370195e-01    1.63002725e-06    9.10966723e-08
  -3.59100000e-01    1.46370195e-01    1.63002493e-06    9.10905483e-08
  -3.59000000e-01    1.46370195e-01    1.63002262e-06    9.10844242e-08
  -3.58900000e-01    1.46370195e-01    1.63002030e-06    9.10783001e-08
  -3.58800000e-01    1.46370195e-01    1.63001799e-06    9.10721761e-08
  -3.58700000e-01    1.46370195e-01    1.63001567e-06    9.10660521e-08
  -3.58600000e-01    1.46370195e-01    1.63001336e-06    9.10599281e-08
  -3.58500000e-01    1.46370195e-01    1.63001104e-06    9.10538041e-08
  -3.58400000e-01    1.46370195e-01    1.63000873e-06    9.10476802e-08
  -3.58300000e-01    1.46370195e-01    1.63000641e-06    9.10415563e-08
  -3.58200000e-01    1.46370195e-01    1.63000410e-06    9.10354323e-08
  -3.58100000e-01    1.46370195e-01    1.63000178e-06    9.10293084e-08
  -3.58000000e-01    1.46370195e-01    1.62999947e-06    9.10231846e-08
  -3.57900000e-01    1.46370195e-01    1.62999715e-06    9.10170607e-08
  -3.57800000e-01    1.46370195e-01    1.62999484e-06    9.10109369e-08
  -3.57700000e-01    1.46370195e-01    1.62999252e-06    9.10048131e-08
  -3.57600000e-01    1.46370195e-01    1.62999021e-06    9.09986893e-08
  -3.57500000e-01    1.46370195e-01    1.62998789e-06    9.09925655e-08
  -3.57400000e-01    1.46370195e-01    1.62998558e-06    9.09864417e-08
  -3.57300000e-01    1.46370195e-01    1.62998326e-06    9.09803180e-08
  -3.57200000e-01    1.46370195e-01    1.62998095e-06    9.09741943e-08
  -3.57100000e-01    1.46370195e-01    1.62997863e-06    9.09680706e-08
  -3.57000000e-01    1.46370195e-01    1.62997632e-06    9.09619469e-08
  -3.56900000e-01    1.46370195e-01    1.62997400e-06    9.09558232e-08
  -3.56800000e-01    1.46370195e-01    1.62997169e-06    9.09496996e-08
  -3.56700000e-01    1.46370195e-01    1.62996937e-06    9.09435759e-08
  -3.56600000e-01    1.46370195e-01    1.62996706e-06    9.09374523e-08
  -3.56500000e-01    1.46370195e-01    1.62996474e-06    9.09313287e-08
  -3.56400000e-01    1.46370195e-01    1.62996243e-06    9.09252052e-08
  -3.56300000e-01    1.46370195e-01    1.62996011e-06    9.09190816e-08
  -3.56200000e-01    1.46370195e-01    1.62995780e-06    9.09129581e-08
  -3.56100000e-01    1.46370195e-01    1.62995548e-06    9.09068346e-08
  -3.56000000e-01    1.46370195e-01    1.62995317e-06    9.09007111e-08
  -3.55900000e-01    1.46370195e-01    1.62995085e-06    9.08945876e-08
  -3.55800000e-01    1.46370195e-01    1.62994854e-06    9.08884642e-08
  -3.55700000e-01    1.46370195e-01    1.62994622e-06    9.08823407e-08
  -3.55600000e-01    1.46370195e-01    1.62994391e-06    9.08762173e-08
  -3.55500000e-01    1.46370195e-01    1.62994159e-06    9.08700939e-08
  -3.55400000e-01    1.46370195e-01    1.62993928e-06    9.08639705e-08
  -3.55300000e-01    1.46370195e-01    1.62993696e-06    9.08578472e-08
  -3.55200000e-01    1.46370195e-01    1.62993465e-06    9.08517239e-08
  -3.55100000e-01    1.46370195e-01    1.62993233e-06    9.08456005e-08
  -3.55000000e-01    1.46370195e-01    1.62993002e-06    9.08394772e-08
  -3.54900000e-01    1.46370195e-01    1.62992771e-06    9.08333539e-08
  -3.54800000e-01    1.46370195e-01    1.62992539e-06    9.08272307e-08
  -3.54700000e-01    1.46370195e-01    1.62992308e-06    9.08211074e-08
  -3.54600000e-01    1.46370195e-01    1.62992076e-06    9.08149842e-08
  -3.54500000e-01    1.46370195e-01    1.62991845e-06    9.08088610e-08
  -3.54400000e-01    1.46370195e-01    1.62991613e-06    9.08027378e-08
  -3.54300000e-01    1.46370195e-01    1.62991382e-06    9.07966147e-08
  -3.54200000e-01    1.46370195e-01    1.62991150e-06    9.07904915e-08
  -3.54100000e-01    1.46370195e-01    1.62990919e-06    9.07843684e-08
  -3.54000000e-01    1.46370195e-01    1.62990687e-06    9.07782453e-08
  -3.53900000e-01    1.46370195e-01    1.62990456e-06    9.07721222e-08
  -3.53800000e-01    1.46370195e-01    1.62990224e-06    9.07659991e-08
  -3.53700000e-01    1.46370195e-01    1.62989993e-06    9.07598760e-08
  -3.53600000e-01    1.46370195e-01    1.62989762e-06    9.07537530e-08
  -3.53500000e-01    1.46370195e-01    1.62989530e-06    9.07476300e-08
  -3.53400000e-01    1.46370195e-01    1.62989299e-06    9.07415070e-08
  -3.53300000e-01    1.46370195e-01    1.62989067e-06    9.07353840e-08
  -3.53200000e-01    1.46370195e-01    1.62988836e-06    9.07292610e-08
  -3.53100000e-01    1.46370195e-01    1.62988604e-06    9.07231381e-08
  -3.53000000e-01    1.46370195e-01    1.62988373e-06    9.07170152e-08
  -3.52900000e-01    1.46370195e-01    1.62988141e-06    9.07108923e-08
  -3.52800000e-01    1.46370195e-01    1.62987910e-06    9.07047694e-08
  -3.52700000e-01    1.46370195e-01    1.62987678e-06    9.06986465e-08
  -3.52600000e-01    1.46370195e-01    1.62987447e-06    9.06925237e-08
  -3.52500000e-01    1.46370195e-01    1.62987216e-06    9.06864009e-08
  -3.52400000e-01    1.46370195e-01    1.62986984e-06    9.06802780e-08
  -3.52300000e-01    1.46370195e-01    1.62986753e-06    9.06741553e-08
  -3.52200000e-01    1.46370195e-01    1.62986521e-06    9.06680325e-08
  -3.52100000e-01    1.46370195e-01    1.62986290e-06    9.06619097e-08
  -3.52000000e-01    1.46370195e-01    1.62986058e-06    9.06557870e-08
  -3.51900000e-01    1.46370195e-01    1.62985827e-06    9.06496643e-08
  -3.51800000e-01    1.46370195e-01    1.62985595e-06    9.06435416e-08
  -3.51700000e-01    1.46370195e-01    1.62985364e-06    9.06374189e-08
  -3.51600000e-01    1.46370195e-01    1.62985133e-06    9.06312962e-08
  -3.51500000e-01    1.46370195e-01    1.62984901e-06    9.06251736e-08
  -3.51400000e-01    1.46370195e-01    1.62984670e-06    9.06190510e-08
  -3.51300000e-01    1.46370195e-01    1.62984438e-06    9.06129284e-08
  -3.51200000e-01    1.46370195e-01    1.62984207e-06    9.06068058e-08
  -3.51100000e-01    1.46370195e-01    1.62983975e-06    9.06006832e-08
  -3.51000000e-01    1.46370195e-01    1.62983744e-06    9.05945607e-08
  -3.50900000e-01    1.46370195e-01    1.62983513e-06    9.05884381e-08
  -3.50800000e-01    1.46370195e-01    1.62983281e-06    9.05823156e-08
  -3.50700000e-01    1.46370195e-01    1.62983050e-06    9.05761931e-08
  -3.50600000e-01    1.46370195e-01    1.62982818e-06    9.05700707e-08
  -3.50500000e-01    1.46370195e-01    1.62982587e-06    9.05639482e-08
  -3.50400000e-01    1.46370195e-01    1.62982355e-06    9.05578258e-08
  -3.50300000e-01    1.46370195e-01    1.62982124e-06    9.05517034e-08
  -3.50200000e-01    1.46370195e-01    1.62981893e-06    9.05455810e-08
  -3.50100000e-01    1.46370195e-01    1.62981661e-06    9.05394586e-08
  -3.50000000e-01    1.46370195e-01    1.62981430e-06    9.05333362e-08
  -3.49900000e-01    1.46370195e-01    1.62981198e-06    9.05272139e-08
  -3.49800000e-01    1.46370195e-01    1.62980967e-06    9.05210916e-08
  -3.49700000e-01    1.46370195e-01    1.62980736e-06    9.05149692e-08
  -3.49600000e-01    1.46370195e-01    1.62980504e-06    9.05088470e-08
  -3.49500000e-01    1.46370195e-01    1.62980273e-06    9.05027247e-08
  -3.49400000e-01    1.46370195e-01    1.62980041e-06    9.04966024e-08
  -3.49300000e-01    1.46370195e-01    1.62979810e-06    9.04904802e-08
  -3.49200000e-01    1.46370195e-01    1.62979579e-06    9.04843580e-08
  -3.49100000e-01    1.46370195e-01    1.62979347e-06    9.04782358e-08
  -3.49000000e-01    1.46370195e-01    1.62979116e-06    9.04721136e-08
  -3.48900000e-01    1.46370195e-01    1.62978884e-06    9.04659915e-08
  -3.48800000e-01    1.46370195e-01    1.62978653e-06    9.04598693e-08
  -3.48700000e-01    1.46370195e-01    1.62978422e-06    9.04537472e-08
  -3.48600000e-01    1.46370195e-01    1.62978190e-06    9.04476251e-08
  -3.48500000e-01    1.46370195e-01    1.62977959e-06    9.04415030e-08
  -3.48400000e-01    1.46370195e-01    1.62977727e-06    9.04353809e-08
  -3.48300000e-01    1.46370195e-01    1.62977496e-06    9.04292589e-08
  -3.48200000e-01    1.46370195e-01    1.62977265e-06    9.04231369e-08
  -3.48100000e-01    1.46370195e-01    1.62977033e-06    9.04170149e-08
  -3.48000000e-01    1.46370195e-01    1.62976802e-06    9.04108929e-08
  -3.47900000e-01    1.46370195e-01    1.62976570e-06    9.04047709e-08
  -3.47800000e-01    1.46370195e-01    1.62976339e-06    9.03986489e-08
  -3.47700000e-01    1.46370195e-01    1.62976108e-06    9.03925270e-08
  -3.47600000e-01    1.46370195e-01    1.62975876e-06    9.03864051e-08
  -3.47500000e-01    1.46370195e-01    1.62975645e-06    9.03802832e-08
  -3.47400000e-01    1.46370195e-01    1.62975413e-06    9.03741613e-08
  -3.47300000e-01    1.46370195e-01    1.62975182e-06    9.03680394e-08
  -3.47200000e-01    1.46370195e-01    1.62974951e-06    9.03619176e-08
  -3.47100000e-01    1.46370195e-01    1.62974719e-06    9.03557958e-08
  -3.47000000e-01    1.46370195e-01    1.62974488e-06    9.03496740e-08
  -3.46900000e-01    1.46370195e-01    1.62974257e-06    9.03435522e-08
  -3.46800000e-01    1.46370195e-01    1.62974025e-06    9.03374304e-08
  -3.46700000e-01    1.46370195e-01    1.62973794e-06    9.03313086e-08
  -3.46600000e-01    1.46370195e-01    1.62973562e-06    9.03251869e-08
  -3.46500000e-01    1.46370195e-01    1.62973331e-06    9.03190652e-08
  -3.46400000e-01    1.46370195e-01    1.62973100e-06    9.03129435e-08
  -3.46300000e-01    1.46370195e-01    1.62972868e-06    9.03068218e-08
  -3.46200000e-01    1.46370195e-01    1.62972637e-06    9.03007001e-08
  -3.46100000e-01    1.46370195e-01    1.62972406e-06    9.02945785e-08
  -3.46000000e-01    1.46370195e-01    1.62972174e-06    9.02884569e-08
  -3.45900000e-01    1.46370195e-01    1.62971943e-06    9.02823353e-08
  -3.45800000e-01    1.46370195e-01    1.62971711e-06    9.02762137e-08
  -3.45700000e-01    1.46370195e-01    1.62971480e-06    9.02700921e-08
  -3.45600000e-01    1.46370195e-01    1.62971249e-06    9.02639705e-08
  -3.45500000e-01    1.46370195e-01    1.62971017e-06    9.02578490e-08
  -3.45400000e-01    1.46370195e-01    1.62970786e-06    9.02517275e-08
  -3.45300000e-01    1.46370195e-01    1.62970555e-06    9.02456060e-08
  -3.45200000e-01    1.46370195e-01    1.62970323e-06    9.02394845e-08
  -3.45100000e-01    1.46370195e-01    1.62970092e-06    9.02333630e-08
  -3.45000000e-01    1.46370195e-01    1.62969861e-06    9.02272416e-08
  -3.44900000e-01    1.46370195e-01    1.62969629e-06    9.02211202e-08
  -3.44800000e-01    1.46370195e-01    1.62969398e-06    9.02149988e-08
  -3.44700000e-01    1.46370195e-01    1.62969166e-06    9.02088774e-08
  -3.44600000e-01    1.46370195e-01    1.62968935e-06    9.02027560e-08
  -3.44500000e-01    1.46370195e-01    1.62968704e-06    9.01966346e-08
  -3.44400000e-01    1.46370195e-01    1.62968472e-06    9.01905133e-08
  -3.44300000e-01    1.46370195e-01    1.62968241e-06    9.01843920e-08
  -3.44200000e-01    1.46370195e-01    1.62968010e-06    9.01782707e-08
  -3.44100000e-01    1.46370195e-01    1.62967778e-06    9.01721494e-08
  -3.44000000e-01    1.46370195e-01    1.62967547e-06    9.01660281e-08
  -3.43900000e-01    1.46370195e-01    1.62967316e-06    9.01599069e-08
  -3.43800000e-01    1.46370195e-01    1.62967084e-06    9.01537856e-08
  -3.43700000e-01    1.46370195e-01    1.62966853e-06    9.01476644e-08
  -3.43600000e-01    1.46370195e-01    1.62966622e-06    9.01415432e-08
  -3.43500000e-01    1.46370195e-01    1.62966390e-06    9.01354221e-08
  -3.43400000e-01    1.46370195e-01    1.62966159e-06    9.01293009e-08
  -3.43300000e-01    1.46370195e-01    1.62965928e-06    9.01231798e-08
  -3.43200000e-01    1.46370195e-01    1.62965696e-06    9.01170586e-08
  -3.43100000e-01    1.46370195e-01    1.62965465e-06    9.01109375e-08
  -3.43000000e-01    1.46370195e-01    1.62965234e-06    9.01048164e-08
  -3.42900000e-01    1.46370195e-01    1.62965002e-06    9.00986954e-08
  -3.42800000e-01    1.46370195e-01    1.62964771e-06    9.00925743e-08
  -3.42700000e-01    1.46370195e-01    1.62964540e-06    9.00864533e-08
  -3.42600000e-01    1.46370195e-01    1.62964308e-06    9.00803323e-08
  -3.42500000e-01    1.46370195e-01    1.62964077e-06    9.00742113e-08
  -3.42400000e-01    1.46370195e-01    1.62963846e-06    9.00680903e-08
  -3.42300000e-01    1.46370195e-01    1.62963614e-06    9.00619693e-08
  -3.42200000e-01    1.46370195e-01    1.62963383e-06    9.00558484e-08
  -3.42100000e-01    1.46370195e-01    1.62963152e-06    9.00497275e-08
  -3.42000000e-01    1.46370195e-01    1.62962920e-06    9.00436066e-08
  -3.41900000e-01    1.46370195e-01    1.62962689e-06    9.00374857e-08
  -3.41800000e-01    1.46370195e-01    1.62962458e-06    9.00313648e-08
  -3.41700000e-01    1.46370195e-01    1.62962226e-06    9.00252439e-08
  -3.41600000e-01    1.46370195e-01    1.62961995e-06    9.00191231e-08
  -3.41500000e-01    1.46370195e-01    1.62961764e-06    9.00130023e-08
  -3.41400000e-01    1.46370195e-01    1.62961532e-06    9.00068815e-08
  -3.41300000e-01    1.46370195e-01    1.62961301e-06    9.00007607e-08
  -3.41200000e-01    1.46370195e-01    1.62961070e-06    8.99946399e-08
  -3.41100000e-01    1.46370195e-01    1.62960839e-06    8.99885192e-08
  -3.41000000e-01    1.46370195e-01    1.62960607e-06    8.99823984e-08
  -3.40900000e-01    1.46370195e-01    1.62960376e-06    8.99762777e-08
  -3.40800000e-01    1.46370195e-01    1.62960145e-06    8.99701570e-08
  -3.40700000e-01    1.46370195e-01    1.62959913e-06    8.99640363e-08
  -3.40600000e-01    1.46370195e-01    1.62959682e-06    8.99579157e-08
  -3.40500000e-01    1.46370195e-01    1.62959451e-06    8.99517950e-08
  -3.40400000e-01    1.46370195e-01    1.62959219e-06    8.99456744e-08
  -3.40300000e-01    1.46370195e-01    1.62958988e-06    8.99395538e-08
  -3.40200000e-01    1.46370195e-01    1.62958757e-06    8.99334332e-08
  -3.40100000e-01    1.46370195e-01    1.62958525e-06    8.99273126e-08
  -3.40000000e-01    1.46370195e-01    1.62958294e-06    8.99211920e-08
  -3.39900000e-01    1.46370195e-01    1.62958063e-06    8.99150715e-08
  -3.39800000e-01    1.46370195e-01    1.62957832e-06    8.99089510e-08
  -3.39700000e-01    1.46370195e-01    1.62957600e-06    8.99028305e-08
  -3.39600000e-01    1.46370195e-01    1.62957369e-06    8.98967100e-08
  -3.39500000e-01    1.46370195e-01    1.62957138e-06    8.98905895e-08
  -3.39400000e-01    1.46370195e-01    1.62956906e-06    8.98844691e-08
  -3.39300000e-01    1.46370195e-01    1.62956675e-06    8.98783486e-08
  -3.39200000e-01    1.46370195e-01    1.62956444e-06    8.98722282e-08
  -3.39100000e-01    1.46370195e-01    1.62956213e-06    8.98661078e-08
  -3.39000000e-01    1.46370195e-01    1.62955981e-06    8.98599874e-08
  -3.38900000e-01    1.46370195e-01    1.62955750e-06    8.98538670e-08
  -3.38800000e-01    1.46370195e-01    1.62955519e-06    8.98477467e-08
  -3.38700000e-01    1.46370195e-01    1.62955287e-06    8.98416264e-08
  -3.38600000e-01    1.46370195e-01    1.62955056e-06    8.98355060e-08
  -3.38500000e-01    1.46370195e-01    1.62954825e-06    8.98293857e-08
  -3.38400000e-01    1.46370195e-01    1.62954594e-06    8.98232655e-08
  -3.38300000e-01    1.46370195e-01    1.62954362e-06    8.98171452e-08
  -3.38200000e-01    1.46370195e-01    1.62954131e-06    8.98110250e-08
  -3.38100000e-01    1.46370195e-01    1.62953900e-06    8.98049047e-08
  -3.38000000e-01    1.46370195e-01    1.62953668e-06    8.97987845e-08
  -3.37900000e-01    1.46370195e-01    1.62953437e-06    8.97926643e-08
  -3.37800000e-01    1.46370195e-01    1.62953206e-06    8.97865441e-08
  -3.37700000e-01    1.46370195e-01    1.62952975e-06    8.97804240e-08
  -3.37600000e-01    1.46370195e-01    1.62952743e-06    8.97743038e-08
